Transaction_ID,Date,SKU_ID,Category,Brand,Competitor_Brand,Competitor_Price,Massmart_Price,Cost_Price,Gross_Margin,Units_Sold,Promotion_Flag,Promo_Type,Store_Region,Channel,Stock_On_Hand,Weather_Index,Season,Customer_Segment,Return_Rate
TXN100862,2024-04-23,PER_763,Personal Care,PureSkin,CompC,233.39,235.23,158.77,0.325,34,0,None,Western Cape,Online,68,0.52,Autumn,Mid-tier,0.043
TXN101489,2024-04-23,DAI_902,Dairy,DairyDelight,CompD,48.5,44.53,37.14,0.166,40,0,None,KwaZulu-Natal,In-store,200,0.58,Autumn,Premium,0.016
TXN101962,2024-04-23,DAI_223,Dairy,DairyDelight,CompD,19.69,19.0,14.86,0.218,52,1,Bundle,KwaZulu-Natal,In-store,104,0.41,Autumn,Value,0.018
TXN100476,2024-04-23,HOU_787,Household,EcoHome,CompA,33.17,33.29,23.9,0.282,53,0,None,Gauteng,In-store,106,0.51,Autumn,Value,0.032
TXN101732,2024-04-23,BEV_150,Beverages,AquaPure,CompA,77.01,77.33,53.85,0.304,78,0,None,Eastern Cape,In-store,234,0.43,Autumn,Mid-tier,0.035
TXN101378,2024-04-23,HOU_884,Household,CleanEase,CompD,128.72,123.78,97.16,0.215,32,1,Bundle,Western Cape,In-store,160,0.46,Autumn,Premium,0.024
TXN101975,2024-04-24,SNA_783,Snacks,MunchBox,CompE,78.35,77.74,52.24,0.328,76,0,None,Eastern Cape,In-store,152,0.51,Autumn,Value,0.013
TXN100482,2024-04-24,SNA_581,Snacks,TreatsCo,CompB,43.43,40.75,29.39,0.279,48,0,None,Mpumalanga,Online,96,0.38,Autumn,Premium,0.012
TXN100005,2024-04-24,PER_394,Personal Care,BodyCare,CompA,139.62,130.35,79.48,0.39,55,0,None,Eastern Cape,In-store,275,0.51,Autumn,Mid-tier,0.047
TXN102229,2024-04-24,SNA_416,Snacks,CrunchTime,CompB,29.42,30.38,23.61,0.223,66,0,None,Gauteng,In-store,132,0.38,Autumn,Value,0.033
TXN100737,2024-04-24,BEV_347,Beverages,CoolSip,CompC,57.78,55.56,39.2,0.294,55,0,None,Gauteng,In-store,275,0.37,Autumn,Mid-tier,0.019
TXN101586,2024-04-24,BEV_608,Beverages,FizzUp,CompA,62.87,67.58,44.49,0.342,37,0,None,Mpumalanga,In-store,74,0.35,Autumn,Premium,0.027
TXN101348,2024-04-25,SNA_987,Snacks,TreatsCo,CompE,45.23,46.09,33.06,0.283,78,0,None,Eastern Cape,In-store,312,0.51,Autumn,Premium,0.016
TXN100221,2024-04-25,BEV_748,Beverages,BrewMaster,CompD,82.48,84.17,59.37,0.295,69,0,None,Gauteng,In-store,276,0.39,Autumn,Value,0.035
TXN100587,2024-04-25,SNA_300,Snacks,MunchBox,CompA,59.08,61.66,56.17,0.089,56,0,None,Gauteng,In-store,224,0.4,Autumn,Value,0.013
TXN101594,2024-04-25,HOU_623,Household,SparkPro,CompD,261.77,261.11,171.22,0.344,48,0,None,Western Cape,In-store,96,0.47,Autumn,Value,0.028
TXN101003,2024-04-25,BEV_230,Beverages,CoolSip,CompB,61.91,62.26,50.66,0.186,64,0,None,Eastern Cape,In-store,192,0.36,Autumn,Mid-tier,0.033
TXN101117,2024-04-25,PER_658,Personal Care,BodyCare,CompC,69.18,70.51,49.97,0.291,42,0,None,Gauteng,In-store,126,0.54,Autumn,Mid-tier,0.028
TXN102280,2024-04-25,DAI_202,Dairy,FarmFresh,CompB,47.75,47.74,40.56,0.15,60,0,None,Mpumalanga,Online,60,0.46,Autumn,Value,0.025
TXN100952,2024-04-25,BEV_511,Beverages,FizzUp,CompC,16.76,17.21,14.94,0.132,83,0,None,Gauteng,In-store,332,0.42,Autumn,Value,0.02
TXN101891,2024-04-25,BEV_668,Beverages,AquaPure,CompA,99.47,99.26,65.12,0.344,86,0,None,Eastern Cape,Online,344,0.43,Autumn,Mid-tier,0.03
TXN100902,2024-04-26,SNA_365,Snacks,Snackster,CompA,53.68,55.43,48.62,0.123,85,0,None,Mpumalanga,In-store,85,0.44,Autumn,Value,0.008
TXN102488,2024-04-26,SNA_564,Snacks,TreatsCo,CompB,48.79,48.92,30.15,0.384,75,0,None,Mpumalanga,In-store,375,0.47,Autumn,Mid-tier,0.018
TXN100065,2024-04-26,BEV_902,Beverages,CoolSip,CompD,22.29,21.31,15.2,0.287,54,0,None,Eastern Cape,In-store,162,0.33,Autumn,Mid-tier,0.01
TXN100481,2024-04-26,BEV_681,Beverages,BrewMaster,CompB,54.89,52.93,46.66,0.118,106,0,None,Western Cape,In-store,424,0.43,Autumn,Value,0.009
TXN101220,2024-04-26,HOU_394,Household,HomeFresh,CompC,82.2,81.54,59.96,0.265,33,0,None,Western Cape,Online,66,0.47,Autumn,Mid-tier,0.031
TXN101538,2024-04-26,HOU_253,Household,EcoHome,CompA,19.07,18.31,13.85,0.244,55,0,None,Western Cape,Online,110,0.59,Autumn,Premium,0.015
TXN100227,2024-04-27,BEV_484,Beverages,AquaPure,CompC,100.88,101.84,76.83,0.246,75,0,None,Gauteng,In-store,375,0.45,Autumn,Mid-tier,0.026
TXN100235,2024-04-27,HOU_202,Household,HomeFresh,CompB,34.69,37.49,33.12,0.117,25,0,None,Western Cape,In-store,75,0.54,Autumn,Premium,0.02
TXN101304,2024-04-27,BEV_257,Beverages,FizzUp,CompE,33.21,34.84,26.17,0.249,72,0,None,KwaZulu-Natal,In-store,216,0.39,Autumn,Mid-tier,0.021
TXN100101,2024-04-27,SNA_655,Snacks,MunchBox,CompA,68.69,68.45,58.13,0.151,87,1,Flash Sale,KwaZulu-Natal,In-store,348,0.37,Autumn,Mid-tier,0.025
TXN101036,2024-04-27,SNA_577,Snacks,MunchBox,CompD,68.68,68.47,60.01,0.124,66,0,None,KwaZulu-Natal,In-store,264,0.45,Autumn,Mid-tier,0.03
TXN101690,2024-04-27,HOU_827,Household,CleanEase,CompA,298.19,334.76,302.35,0.097,19,0,None,Gauteng,In-store,38,0.55,Autumn,Mid-tier,0.034
TXN100659,2024-04-28,SNA_359,Snacks,Snackster,CompE,5.75,5.74,3.53,0.385,73,0,None,Gauteng,Online,219,0.38,Autumn,Value,0.015
TXN100883,2024-04-28,PER_850,Personal Care,BodyCare,CompD,154.66,150.19,127.46,0.151,54,0,None,KwaZulu-Natal,In-store,162,0.49,Autumn,Value,0.015
TXN101257,2024-04-28,DAI_816,Dairy,DairyDelight,CompA,43.91,44.79,31.7,0.292,51,0,None,Gauteng,In-store,51,0.46,Autumn,Value,0.01
TXN100986,2024-04-28,BEV_259,Beverages,BrewMaster,CompD,116.33,104.39,67.76,0.351,85,0,None,Eastern Cape,In-store,340,0.34,Autumn,Value,0.024
TXN101452,2024-04-29,BEV_201,Beverages,CoolSip,CompC,23.47,22.55,13.81,0.388,46,0,None,Western Cape,Online,46,0.35,Autumn,Premium,0.016
TXN100994,2024-04-29,BEV_656,Beverages,AquaPure,CompC,118.44,121.69,98.76,0.188,65,0,None,Gauteng,In-store,65,0.37,Autumn,Mid-tier,0.024
TXN101371,2024-04-29,SNA_703,Snacks,Snackster,CompE,25.24,23.38,20.54,0.121,65,0,None,Eastern Cape,In-store,65,0.42,Autumn,Mid-tier,0.008
TXN101923,2024-04-29,HOU_130,Household,SparkPro,CompC,137.26,138.59,97.63,0.296,43,0,None,Mpumalanga,In-store,172,0.5,Autumn,Mid-tier,0.035
TXN101169,2024-04-29,DAI_232,Dairy,DairyDelight,CompC,89.94,93.08,65.49,0.296,34,0,None,Mpumalanga,In-store,34,0.43,Autumn,Mid-tier,0.017
TXN100068,2024-04-29,BEV_555,Beverages,CoolSip,CompC,112.09,123.54,102.59,0.17,39,0,None,KwaZulu-Natal,In-store,39,0.48,Autumn,Mid-tier,0.023
TXN100017,2024-04-29,BEV_946,Beverages,BrewMaster,CompD,33.37,31.6,22.09,0.301,66,0,None,Gauteng,In-store,66,0.42,Autumn,Mid-tier,0.009
TXN101216,2024-04-30,BEV_707,Beverages,AquaPure,CompE,58.12,57.93,48.2,0.168,89,0,None,Eastern Cape,In-store,356,0.44,Autumn,Value,0.019
TXN101746,2024-04-30,BEV_114,Beverages,FizzUp,CompD,63.15,63.39,50.97,0.196,91,0,None,Gauteng,Online,182,0.46,Autumn,Value,0.009
TXN100584,2024-04-30,PER_872,Personal Care,BodyCare,CompE,211.45,222.98,135.22,0.394,34,1,Bundle,Gauteng,In-store,136,0.56,Autumn,Mid-tier,0.019
TXN100651,2024-04-30,SNA_759,Snacks,Snackster,CompA,69.27,71.8,61.38,0.145,60,0,None,Gauteng,Online,240,0.47,Autumn,Premium,0.016
TXN101395,2024-04-30,HOU_749,Household,SparkPro,CompA,193.88,193.76,174.8,0.098,41,1,Discount,Mpumalanga,Online,205,0.48,Autumn,Mid-tier,0.026
TXN102161,2024-04-30,HOU_833,Household,CleanEase,CompB,20.53,21.01,15.76,0.25,37,0,None,Western Cape,Online,185,0.54,Autumn,Mid-tier,0.039
TXN101971,2024-04-30,PER_836,Personal Care,PureSkin,CompA,221.15,221.35,169.52,0.234,42,0,None,Mpumalanga,In-store,126,0.47,Autumn,Value,0.022
TXN100336,2024-04-30,SNA_461,Snacks,TreatsCo,CompE,37.51,35.49,28.67,0.192,72,0,None,Gauteng,In-store,216,0.42,Autumn,Mid-tier,0.03
TXN101420,2024-04-30,SNA_589,Snacks,CrunchTime,CompD,67.33,66.62,44.82,0.327,97,0,None,KwaZulu-Natal,In-store,485,0.47,Autumn,Mid-tier,0.039
TXN100241,2024-05-01,SNA_594,Snacks,Snackster,CompD,50.08,52.67,42.14,0.2,71,0,None,Gauteng,In-store,284,0.51,Autumn,Value,0.017
TXN101285,2024-05-01,BEV_277,Beverages,BrewMaster,CompA,46.82,47.98,39.21,0.183,66,0,None,Western Cape,In-store,330,0.43,Autumn,Value,0.007
TXN100292,2024-05-01,SNA_383,Snacks,TreatsCo,CompC,29.87,29.32,26.31,0.103,85,0,None,Eastern Cape,Online,255,0.47,Autumn,Value,0.033
TXN101469,2024-05-01,SNA_207,Snacks,MunchBox,CompE,61.79,61.07,48.48,0.206,78,0,None,Mpumalanga,In-store,234,0.43,Autumn,Value,0.02
TXN102005,2024-05-01,PER_450,Personal Care,GlowWell,CompA,213.78,216.09,184.35,0.147,57,1,Flash Sale,Eastern Cape,In-store,285,0.51,Autumn,Value,0.034
TXN101918,2024-05-01,PER_589,Personal Care,PureSkin,CompB,108.94,106.42,90.94,0.145,57,0,None,Mpumalanga,In-store,114,0.56,Autumn,Mid-tier,0.04
TXN100459,2024-05-01,PER_724,Personal Care,SoftTouch,CompB,236.54,235.2,209.5,0.109,35,0,None,Gauteng,In-store,70,0.44,Autumn,Mid-tier,0.046
TXN102233,2024-05-01,SNA_689,Snacks,Snackster,CompD,65.93,65.49,55.38,0.154,95,1,Bundle,Western Cape,Online,285,0.45,Autumn,Value,0.008
TXN102009,2024-05-02,PER_710,Personal Care,PureSkin,CompC,191.28,198.78,124.52,0.374,15,0,None,Gauteng,In-store,30,0.43,Autumn,Mid-tier,0.017
TXN100356,2024-05-02,SNA_719,Snacks,MunchBox,CompD,54.43,55.6,35.39,0.363,69,0,None,Western Cape,In-store,276,0.43,Autumn,Value,0.04
TXN101925,2024-05-02,BEV_972,Beverages,CoolSip,CompC,57.93,56.71,44.38,0.217,49,0,None,Eastern Cape,Online,98,0.3,Autumn,Value,0.035
TXN100187,2024-05-02,SNA_874,Snacks,TreatsCo,CompE,59.45,57.88,43.88,0.242,90,0,None,Mpumalanga,In-store,90,0.48,Autumn,Value,0.023
TXN100973,2024-05-02,PER_144,Personal Care,SoftTouch,CompB,36.62,37.25,29.75,0.201,64,0,None,Mpumalanga,In-store,320,0.6,Autumn,Value,0.044
TXN101166,2024-05-02,HOU_305,Household,SparkPro,CompC,96.76,105.23,90.66,0.138,18,0,None,Mpumalanga,In-store,18,0.47,Autumn,Premium,0.026
TXN100645,2024-05-02,PER_119,Personal Care,SoftTouch,CompE,191.29,187.24,144.66,0.227,39,0,None,Eastern Cape,In-store,195,0.48,Autumn,Premium,0.044
TXN101108,2024-05-02,HOU_631,Household,EcoHome,CompD,213.04,227.45,161.49,0.29,20,0,None,Gauteng,In-store,20,0.52,Autumn,Value,0.034
TXN100748,2024-05-02,BEV_412,Beverages,CoolSip,CompC,68.55,68.32,54.7,0.199,97,0,None,KwaZulu-Natal,In-store,388,0.46,Autumn,Value,0.008
TXN100189,2024-05-03,PER_223,Personal Care,SoftTouch,CompD,76.74,75.94,50.42,0.336,47,0,None,KwaZulu-Natal,Online,94,0.46,Autumn,Value,0.022
TXN102030,2024-05-03,PER_948,Personal Care,GlowWell,CompB,116.96,120.36,103.3,0.142,30,0,None,Western Cape,In-store,120,0.51,Autumn,Mid-tier,0.037
TXN101253,2024-05-03,BEV_312,Beverages,FizzUp,CompD,96.47,100.92,84.69,0.161,57,0,None,Mpumalanga,In-store,57,0.42,Autumn,Mid-tier,0.032
TXN102023,2024-05-03,BEV_939,Beverages,BrewMaster,CompE,51.17,50.39,33.69,0.331,68,0,None,Gauteng,In-store,68,0.39,Autumn,Mid-tier,0.033
TXN102057,2024-05-03,HOU_585,Household,HomeFresh,CompA,159.4,157.79,105.28,0.333,39,0,None,Mpumalanga,In-store,39,0.45,Autumn,Value,0.035
TXN102387,2024-05-03,SNA_975,Snacks,Snackster,CompB,45.67,44.03,38.51,0.125,87,0,None,KwaZulu-Natal,In-store,87,0.42,Autumn,Value,0.009
TXN100848,2024-05-03,BEV_956,Beverages,AquaPure,CompE,98.85,98.68,70.37,0.287,77,0,None,Western Cape,In-store,77,0.37,Autumn,Mid-tier,0.012
TXN100852,2024-05-03,SNA_675,Snacks,MunchBox,CompB,54.72,53.5,40.81,0.237,112,1,None,Eastern Cape,In-store,560,0.48,Autumn,Value,0.026
TXN102356,2024-05-03,DAI_201,Dairy,Creamy,CompE,59.0,53.66,37.51,0.301,46,0,None,KwaZulu-Natal,In-store,92,0.38,Autumn,Mid-tier,0.024
TXN100865,2024-05-04,BEV_309,Beverages,FizzUp,CompB,80.99,85.03,69.54,0.182,104,0,None,KwaZulu-Natal,In-store,520,0.46,Autumn,Value,0.035
TXN101723,2024-05-04,BEV_140,Beverages,AquaPure,CompE,110.39,104.18,76.75,0.263,87,0,None,Eastern Cape,In-store,174,0.4,Autumn,Value,0.038
TXN100823,2024-05-04,SNA_583,Snacks,CrunchTime,CompE,78.21,81.76,73.05,0.107,51,0,None,KwaZulu-Natal,Online,102,0.45,Autumn,Premium,0.04
TXN101131,2024-05-04,SNA_356,Snacks,Snackster,CompB,20.36,21.82,19.95,0.086,64,0,None,Gauteng,In-store,128,0.38,Autumn,Value,0.035
TXN101443,2024-05-04,HOU_215,Household,SparkPro,CompD,82.55,83.22,53.89,0.352,30,0,None,Eastern Cape,Online,60,0.51,Autumn,Value,0.031
TXN102499,2024-05-04,PER_197,Personal Care,GlowWell,CompA,177.87,167.24,151.48,0.094,48,0,None,Gauteng,Online,144,0.5,Autumn,Mid-tier,0.034
TXN100251,2024-05-04,SNA_199,Snacks,CrunchTime,CompB,70.78,72.11,55.19,0.235,74,0,None,Western Cape,In-store,222,0.45,Autumn,Value,0.012
TXN100605,2024-05-04,PER_914,Personal Care,SoftTouch,CompE,84.7,78.59,71.81,0.086,38,0,None,Mpumalanga,Online,190,0.48,Autumn,Mid-tier,0.015
TXN100778,2024-05-04,HOU_107,Household,CleanEase,CompB,290.79,286.74,204.87,0.286,42,0,None,Western Cape,In-store,168,0.6,Autumn,Premium,0.018
TXN100004,2024-05-05,HOU_889,Household,SparkPro,CompC,278.43,264.21,201.21,0.238,36,0,None,Western Cape,In-store,144,0.49,Autumn,Mid-tier,0.016
TXN101240,2024-05-05,SNA_719,Snacks,Snackster,CompE,51.27,51.93,31.44,0.395,79,0,None,Gauteng,In-store,79,0.45,Autumn,Value,0.009
TXN102329,2024-05-05,DAI_323,Dairy,DairyDelight,CompA,38.86,41.6,31.62,0.24,47,0,None,Mpumalanga,In-store,141,0.42,Autumn,Value,0.026
TXN100592,2024-05-05,BEV_247,Beverages,AquaPure,CompB,21.48,22.26,16.94,0.239,85,0,None,Gauteng,Online,425,0.41,Autumn,Value,0.011
TXN100819,2024-05-05,SNA_184,Snacks,MunchBox,CompC,18.18,18.21,12.08,0.337,65,0,None,Gauteng,In-store,325,0.45,Autumn,Mid-tier,0.024
TXN100089,2024-05-05,PER_337,Personal Care,PureSkin,CompD,74.78,73.88,50.89,0.311,37,0,None,Eastern Cape,In-store,74,0.48,Autumn,Mid-tier,0.022
TXN100379,2024-05-05,BEV_984,Beverages,AquaPure,CompB,107.1,102.34,84.93,0.17,146,1,Discount,KwaZulu-Natal,In-store,584,0.45,Autumn,Value,0.027
TXN100340,2024-05-06,BEV_792,Beverages,AquaPure,CompD,107.58,117.61,102.31,0.13,57,0,None,Eastern Cape,Online,285,0.46,Autumn,Mid-tier,0.016
TXN100639,2024-05-06,HOU_430,Household,EcoHome,CompE,231.62,240.77,205.52,0.146,37,0,None,KwaZulu-Natal,In-store,148,0.55,Autumn,Value,0.021
TXN100220,2024-05-06,BEV_314,Beverages,CoolSip,CompB,39.28,41.98,31.73,0.244,81,0,None,Gauteng,In-store,162,0.45,Autumn,Mid-tier,0.033
TXN101821,2024-05-06,HOU_913,Household,HomeFresh,CompE,118.89,122.98,95.31,0.225,38,0,None,Gauteng,In-store,114,0.52,Autumn,Mid-tier,0.027
TXN102361,2024-05-06,PER_654,Personal Care,SoftTouch,CompC,145.81,134.1,90.34,0.326,64,0,None,Gauteng,In-store,256,0.5,Autumn,Value,0.025
TXN100119,2024-05-06,HOU_756,Household,CleanEase,CompB,41.12,43.33,38.93,0.102,34,0,None,KwaZulu-Natal,In-store,170,0.45,Autumn,Value,0.036
TXN100743,2024-05-06,PER_179,Personal Care,PureSkin,CompC,247.55,248.88,193.71,0.222,49,1,None,Eastern Cape,In-store,245,0.48,Autumn,Value,0.04
TXN102184,2024-05-07,PER_238,Personal Care,SoftTouch,CompB,210.59,211.33,132.71,0.372,54,0,None,Eastern Cape,In-store,54,0.56,Autumn,Value,0.024
TXN102369,2024-05-07,PER_621,Personal Care,GlowWell,CompB,66.95,64.38,41.01,0.363,53,0,None,Gauteng,Online,265,0.57,Autumn,Mid-tier,0.033
TXN100282,2024-05-07,BEV_817,Beverages,AquaPure,CompA,13.6,13.9,11.71,0.158,71,1,Multi-buy,Western Cape,In-store,71,0.42,Autumn,Premium,0.02
TXN100619,2024-05-07,SNA_435,Snacks,CrunchTime,CompD,39.33,37.88,26.25,0.307,99,0,None,Western Cape,In-store,297,0.48,Autumn,Value,0.025
TXN100945,2024-05-07,PER_515,Personal Care,GlowWell,CompA,208.67,194.32,146.94,0.244,57,0,None,Mpumalanga,Online,57,0.48,Autumn,Mid-tier,0.047
TXN100468,2024-05-07,PER_291,Personal Care,PureSkin,CompE,65.69,66.05,52.94,0.198,52,0,None,Western Cape,In-store,156,0.5,Autumn,Value,0.048
TXN100272,2024-05-07,BEV_194,Beverages,BrewMaster,CompC,9.65,8.91,8.14,0.086,69,0,None,Western Cape,In-store,138,0.34,Autumn,Value,0.024
TXN100451,2024-05-07,BEV_350,Beverages,AquaPure,CompE,69.26,72.08,64.64,0.103,63,0,None,KwaZulu-Natal,In-store,315,0.4,Autumn,Value,0.034
TXN102285,2024-05-08,SNA_854,Snacks,Snackster,CompC,46.4,44.65,40.23,0.099,114,0,None,Eastern Cape,In-store,114,0.54,Autumn,Value,0.008
TXN101943,2024-05-08,PER_438,Personal Care,SoftTouch,CompE,160.91,157.68,128.94,0.182,50,0,None,Western Cape,In-store,200,0.56,Autumn,Mid-tier,0.016
TXN101461,2024-05-08,SNA_506,Snacks,MunchBox,CompB,45.38,43.84,34.99,0.202,72,0,None,Western Cape,Online,72,0.46,Autumn,Premium,0.035
TXN100147,2024-05-08,SNA_425,Snacks,MunchBox,CompD,60.38,59.64,48.63,0.185,99,0,None,KwaZulu-Natal,Online,99,0.5,Autumn,Value,0.02
TXN101311,2024-05-08,BEV_283,Beverages,BrewMaster,CompB,76.66,76.7,49.19,0.359,90,0,None,Eastern Cape,In-store,450,0.37,Autumn,Value,0.018
TXN101278,2024-05-08,DAI_134,Dairy,FarmFresh,CompC,12.33,13.41,9.94,0.259,35,0,None,Western Cape,In-store,140,0.35,Autumn,Mid-tier,0.034
TXN100413,2024-05-08,HOU_674,Household,CleanEase,CompE,92.59,93.45,61.35,0.343,23,0,None,Gauteng,In-store,115,0.52,Autumn,Premium,0.014
TXN100882,2024-05-08,SNA_272,Snacks,CrunchTime,CompD,15.78,16.01,13.99,0.126,85,0,None,Eastern Cape,In-store,85,0.54,Autumn,Value,0.017
TXN101033,2024-05-08,PER_482,Personal Care,BodyCare,CompA,211.8,234.26,179.96,0.232,24,0,None,Gauteng,In-store,120,0.55,Autumn,Mid-tier,0.027
TXN101077,2024-05-09,SNA_502,Snacks,MunchBox,CompA,40.54,39.4,27.91,0.292,63,0,None,KwaZulu-Natal,In-store,315,0.42,Autumn,Mid-tier,0.035
TXN102091,2024-05-09,DAI_923,Dairy,DairyDelight,CompE,81.64,74.99,58.54,0.219,75,0,None,Mpumalanga,Online,300,0.47,Autumn,Mid-tier,0.019
TXN101848,2024-05-09,DAI_110,Dairy,MilkyWay,CompB,77.96,75.61,45.99,0.392,73,0,None,Gauteng,Online,73,0.45,Autumn,Value,0.018
TXN100929,2024-05-09,BEV_237,Beverages,FizzUp,CompE,38.08,38.62,27.36,0.292,86,0,None,KwaZulu-Natal,In-store,430,0.47,Autumn,Mid-tier,0.012
TXN102052,2024-05-09,SNA_737,Snacks,MunchBox,CompB,50.6,44.52,28.16,0.367,60,0,None,Mpumalanga,Online,240,0.45,Autumn,Premium,0.026
TXN100730,2024-05-09,DAI_249,Dairy,DairyDelight,CompA,53.03,56.43,48.73,0.136,19,0,None,Gauteng,Online,95,0.27,Autumn,Mid-tier,0.038
TXN101262,2024-05-10,DAI_268,Dairy,Creamy,CompE,46.6,44.24,37.24,0.158,59,0,None,Eastern Cape,In-store,236,0.42,Autumn,Mid-tier,0.009
TXN101260,2024-05-10,PER_677,Personal Care,BodyCare,CompB,199.62,201.31,157.22,0.219,45,0,None,Mpumalanga,In-store,225,0.5,Autumn,Value,0.031
TXN101549,2024-05-10,DAI_259,Dairy,MilkyWay,CompE,71.99,71.38,51.38,0.28,48,0,None,Western Cape,In-store,192,0.46,Autumn,Mid-tier,0.018
TXN101678,2024-05-10,PER_498,Personal Care,GlowWell,CompE,177.32,196.54,118.01,0.4,23,0,None,Eastern Cape,In-store,92,0.56,Autumn,Value,0.023
TXN100517,2024-05-10,SNA_443,Snacks,MunchBox,CompC,22.99,23.02,15.52,0.326,57,0,None,Mpumalanga,In-store,57,0.38,Autumn,Value,0.007
TXN101340,2024-05-11,PER_881,Personal Care,BodyCare,CompD,27.41,24.77,17.52,0.293,42,0,None,Eastern Cape,In-store,42,0.48,Autumn,Mid-tier,0.042
TXN101996,2024-05-11,PER_522,Personal Care,GlowWell,CompB,183.31,161.28,121.62,0.246,61,0,None,Gauteng,In-store,183,0.52,Autumn,Value,0.025
TXN100757,2024-05-11,PER_511,Personal Care,BodyCare,CompE,158.92,147.17,124.79,0.152,70,0,None,KwaZulu-Natal,In-store,70,0.58,Autumn,Value,0.028
TXN101749,2024-05-11,SNA_178,Snacks,CrunchTime,CompB,66.32,71.11,55.56,0.219,31,0,None,Gauteng,Online,31,0.48,Autumn,Premium,0.033
TXN100638,2024-05-12,PER_373,Personal Care,PureSkin,CompA,35.09,38.96,27.71,0.289,45,0,None,Western Cape,In-store,225,0.56,Autumn,Mid-tier,0.044
TXN100837,2024-05-12,DAI_573,Dairy,DairyDelight,CompE,43.96,44.84,39.86,0.111,68,0,None,Eastern Cape,In-store,68,0.52,Autumn,Value,0.01
TXN100352,2024-05-13,HOU_224,Household,EcoHome,CompC,283.4,264.81,230.39,0.13,39,0,None,Mpumalanga,In-store,195,0.54,Autumn,Premium,0.021
TXN102194,2024-05-13,BEV_369,Beverages,AquaPure,CompB,87.25,87.18,53.16,0.39,69,0,None,Gauteng,Online,345,0.41,Autumn,Mid-tier,0.013
TXN100720,2024-05-13,HOU_465,Household,SparkPro,CompB,50.01,50.57,44.47,0.121,48,0,None,Gauteng,In-store,240,0.53,Autumn,Value,0.013
TXN100500,2024-05-13,DAI_738,Dairy,DairyDelight,CompB,33.54,35.76,29.02,0.188,53,1,Flash Sale,Eastern Cape,Online,265,0.42,Autumn,Mid-tier,0.007
TXN102193,2024-05-14,PER_985,Personal Care,PureSkin,CompE,139.73,125.87,108.74,0.136,73,0,None,Mpumalanga,In-store,146,0.53,Autumn,Value,0.047
TXN101364,2024-05-14,HOU_437,Household,HomeFresh,CompE,317.04,331.18,286.46,0.135,50,0,None,Mpumalanga,Online,250,0.51,Autumn,Value,0.018
TXN100424,2024-05-14,PER_140,Personal Care,GlowWell,CompB,75.27,74.21,65.98,0.111,28,0,None,Eastern Cape,In-store,84,0.47,Autumn,Premium,0.046
TXN100163,2024-05-14,HOU_372,Household,CleanEase,CompE,188.39,181.46,128.33,0.293,37,0,None,KwaZulu-Natal,Online,37,0.56,Autumn,Mid-tier,0.01
TXN100122,2024-05-14,HOU_353,Household,CleanEase,CompC,266.99,264.02,163.18,0.382,32,0,None,Mpumalanga,In-store,64,0.44,Autumn,Mid-tier,0.039
TXN100117,2024-05-15,BEV_936,Beverages,CoolSip,CompA,40.15,40.53,29.09,0.282,56,0,None,Eastern Cape,In-store,224,0.4,Autumn,Premium,0.009
TXN100202,2024-05-15,SNA_481,Snacks,Snackster,CompD,9.9,9.64,8.68,0.1,74,0,None,Eastern Cape,Online,148,0.45,Autumn,Mid-tier,0.017
TXN101357,2024-05-15,SNA_861,Snacks,Snackster,CompB,28.15,26.45,19.03,0.281,87,0,None,Western Cape,Online,261,0.47,Autumn,Value,0.036
TXN102314,2024-05-15,DAI_341,Dairy,MilkyWay,CompC,61.93,62.43,39.83,0.362,30,0,None,Mpumalanga,In-store,150,0.48,Autumn,Premium,0.016
TXN100047,2024-05-15,PER_577,Personal Care,PureSkin,CompA,106.22,109.89,93.24,0.152,54,1,Flash Sale,Western Cape,Online,162,0.48,Autumn,Mid-tier,0.046
TXN100503,2024-05-15,PER_215,Personal Care,BodyCare,CompE,103.55,110.76,73.36,0.338,19,0,None,Mpumalanga,In-store,19,0.54,Autumn,Mid-tier,0.039
TXN100995,2024-05-15,BEV_205,Beverages,CoolSip,CompE,119.46,129.24,103.8,0.197,47,0,None,KwaZulu-Natal,In-store,188,0.33,Autumn,Premium,0.032
TXN101474,2024-05-15,SNA_651,Snacks,MunchBox,CompC,54.46,54.32,35.59,0.345,81,0,None,Mpumalanga,In-store,405,0.41,Autumn,Value,0.011
TXN100397,2024-05-15,HOU_819,Household,EcoHome,CompD,99.87,100.99,72.56,0.282,28,0,None,Mpumalanga,Online,56,0.53,Autumn,Premium,0.02
TXN100375,2024-05-15,BEV_285,Beverages,BrewMaster,CompB,26.0,25.94,21.89,0.156,42,0,None,Gauteng,Online,126,0.38,Autumn,Premium,0.015
TXN101198,2024-05-15,BEV_949,Beverages,CoolSip,CompD,99.64,99.01,63.46,0.359,56,0,None,KwaZulu-Natal,Online,224,0.33,Autumn,Value,0.011
TXN100410,2024-05-15,BEV_556,Beverages,BrewMaster,CompE,54.07,56.13,36.8,0.344,57,0,None,Western Cape,In-store,57,0.34,Autumn,Mid-tier,0.031
TXN102484,2024-05-15,PER_329,Personal Care,GlowWell,CompE,99.14,99.0,85.09,0.141,49,1,None,KwaZulu-Natal,In-store,147,0.47,Autumn,Value,0.028
